partition_index	depth	partition_seed_sha256	assignment_sha256
261	4	65e016e3365bfeb7941f715e36b53dcd00957096d79922e31bcd35acb3a606f5	7c9de2333f1911695c5b97df9ffad441a4fbb5397b7c969b29cc0a28a743753e
261	6	65e016e3365bfeb7941f715e36b53dcd00957096d79922e31bcd35acb3a606f5	bddaeb89485328089cc6def174cd45537588b4db3bdefa12f84b23f4ad8ce878
261	8	65e016e3365bfeb7941f715e36b53dcd00957096d79922e31bcd35acb3a606f5	111edf74b61c1f68cb43eac8edd8d9bdf188eea23d00a86d44f970bdf8236f26
262	4	e00c8cb7cd7ec1d834279c402a9ce7414518e16a26703ccab659f21027af4f23	14bb9cb85111558ad3440656f3354200eb79d2baa968d9fcd5a64074dd6a5510
262	6	e00c8cb7cd7ec1d834279c402a9ce7414518e16a26703ccab659f21027af4f23	6c1ebbdb3dbe34c05e57f91b29d3a1de1bd1e6aa69109f30ec68a80d6dced88e
262	8	e00c8cb7cd7ec1d834279c402a9ce7414518e16a26703ccab659f21027af4f23	bc843a906c8ecea999d268de929b7c284f469aeb2a5050accbebfec604d0ec50
263	4	52e241fffc428d41e7dc11ff4db12039e4da36cf79e76ad3a5a881ab3edef880	ffa09fdeb9827c11159d05fc84b9ce46ebdb387b3abd44851699a1762f157d0d
263	6	52e241fffc428d41e7dc11ff4db12039e4da36cf79e76ad3a5a881ab3edef880	7229a658a34e3acf06dd73d6b4e88659900fb7381b686d319474a327281933e8
263	8	52e241fffc428d41e7dc11ff4db12039e4da36cf79e76ad3a5a881ab3edef880	418be66683b5baa2af6bf6ab9c577ff58d277c7702b12dad45748f42e2d03ba8
264	4	e1cd4557e0b48c7afa50d74dabd42f3a111075c8f203fe0f9a9ae5ef55b1aeec	04682f49074d7818f495e3b9dc9f016eb98dcbfb00a4e38aeffcbb84cd35f683
264	6	e1cd4557e0b48c7afa50d74dabd42f3a111075c8f203fe0f9a9ae5ef55b1aeec	debc72d4f918ba5e439f7e463fae204576b32a51514c4b77c51d32e4df45b419
264	8	e1cd4557e0b48c7afa50d74dabd42f3a111075c8f203fe0f9a9ae5ef55b1aeec	c395bff76c8ac297018b7ac3568122ea5de1c863818670bef6e55a3941f59743
265	4	c1db1a59cca2ff0b812c88db4d119fd1bd59d83c06d7433e804ab39cc828e9af	4ba5234b81fdcf96bd507770b3a1b4bfdf0931fd5aa21d56a5e96f5825407b77
265	6	c1db1a59cca2ff0b812c88db4d119fd1bd59d83c06d7433e804ab39cc828e9af	09a4576a0fb31dddc4789c1a3af6464f29edf6d6c60bb3853d8196a32f2dfa21
265	8	c1db1a59cca2ff0b812c88db4d119fd1bd59d83c06d7433e804ab39cc828e9af	eedb6977da9e2ce6334d782cb7a9ff43b54c3298fee5704c6c64ddf0c81d0e86
266	4	3a3779eb90b604ce7eac75fd860c80bd82d680302bbc8ade475f913b82c9dc03	3799654d417a4377984edd0c1ddfdd6b5f322b5b2c4c9483c4bafc0bd1ba8e10
266	6	3a3779eb90b604ce7eac75fd860c80bd82d680302bbc8ade475f913b82c9dc03	d801d5dd3eed18d93591dfb852d544305f99cebba11a6df75fe9d8320b57b6e3
266	8	3a3779eb90b604ce7eac75fd860c80bd82d680302bbc8ade475f913b82c9dc03	e499cb32d739785c7350d1578413ca74473131900e4753d6435f2114c23d3637
267	4	18db8d79f3e0469c775fede480865176a04a9d60efa8d8a56a671f8afd6f6da2	107b4399b3f340ee88bbe6266ccd116511a2d5869e7f2d3ccdb94ae7d657e775
267	6	18db8d79f3e0469c775fede480865176a04a9d60efa8d8a56a671f8afd6f6da2	c4c74d6640a37517cd2ba08f6e6a5d7a447676e0c5b6ad6fc320af2960c7b054
267	8	18db8d79f3e0469c775fede480865176a04a9d60efa8d8a56a671f8afd6f6da2	50ab85223f61b13877b42f5cf5e379adce640196df94d48ba92f8832f7a38705
268	4	77ed77060cf25be12a4e24933a80ebda7d5adc51dff74a1acad4d10cf21e3595	6b617a033d45a19336f1701c553e9d7da7d9f50dd31bfc5a8a5574b9cbe8b744
268	6	77ed77060cf25be12a4e24933a80ebda7d5adc51dff74a1acad4d10cf21e3595	dfc8a0f909adf9fff2f0e3c2a59b4f5322bccf6587791b43f531a8ab170f8371
268	8	77ed77060cf25be12a4e24933a80ebda7d5adc51dff74a1acad4d10cf21e3595	dc257427fdfd600299afed1cb68f1586354e933140dda23b82888d776510c095
269	4	843278b8ee18e700abfa2c735d726584de7e4bb5b6aca4cc5139a3aa26f6bfca	74aacde53ea80618c1b41c8f6ed42862615f10c229ebcabc594f44055050aa8d
269	6	843278b8ee18e700abfa2c735d726584de7e4bb5b6aca4cc5139a3aa26f6bfca	3d8e5f1fb74deec2155f848a286ad63516f463c10458df08c8764424acc80ff4
269	8	843278b8ee18e700abfa2c735d726584de7e4bb5b6aca4cc5139a3aa26f6bfca	56910810a986681f60bddc87eb5f69d430006a0819509d77e1492407f0b9adb8
270	4	acd660a3e236ab0193049b12fb0009dcb25b03df2c417f3f99b113ac09dfd1d9	92c24cea41547f525cccf16ca045416e045fbe30c325770ab11603b58d9f62e8
270	6	acd660a3e236ab0193049b12fb0009dcb25b03df2c417f3f99b113ac09dfd1d9	c4f0db6ea04131a1d5bcd97862e6cc672fcb957be5f10d5022cf541a1204a358
270	8	acd660a3e236ab0193049b12fb0009dcb25b03df2c417f3f99b113ac09dfd1d9	893432069d839f17c176ea86b4fd0d3a1b4dbe07e7a488939231395723078d9d
271	4	c657bc554da9e03239ff303e0ae764523ca1cc5278613e5d9f4a430752f610b2	c2cc6449a82beaa1e93900876a2c34622dd4eab23e10360c701b268f659f4550
271	6	c657bc554da9e03239ff303e0ae764523ca1cc5278613e5d9f4a430752f610b2	ca93e02c57c7f066e8af653a83d79852f435b539188a9124e10dd52ca1f0a42d
271	8	c657bc554da9e03239ff303e0ae764523ca1cc5278613e5d9f4a430752f610b2	85112b9e1dbc4cdd13e7c4f321f348d7597d008b5b5382433364d378fe98a8cb
272	4	6282851ef9f81a887c8182d69637baeba3ef05a053ff9e41cd9c6de4bbeff785	a4090cc034f92a4eb3975a351438467600ca27899fc95ef17a6f6dd3eab40e66
272	6	6282851ef9f81a887c8182d69637baeba3ef05a053ff9e41cd9c6de4bbeff785	e7568b6f8e9ee824c814956298d05eb0e3229afd810517ff2bf5c909c701feb1
272	8	6282851ef9f81a887c8182d69637baeba3ef05a053ff9e41cd9c6de4bbeff785	7b8a68ad38a0bbafc7071e5db8fd1aab03ba514500afb8d185700c5a477bfb16
273	4	b37359ebb1f2b53ba8e0fe948b77171604b7e955f433dcbec20c9da46a880faf	f4f792ccfb62be5601b692142865503cb3c81aa24d41374794278ff5d146e9b4
273	6	b37359ebb1f2b53ba8e0fe948b77171604b7e955f433dcbec20c9da46a880faf	4a8b26d5759e696719de73b4acac76aaa82992b7a6b480f9de0437c261598586
273	8	b37359ebb1f2b53ba8e0fe948b77171604b7e955f433dcbec20c9da46a880faf	daf6386f10c437cddce98d212f7a67e524b41b9d9f4f4a55bbb8ce29a9375f90
274	4	ce0c0cae3c186f27013a2c302fd60d844f03e392439d03be8b23114a490d7b95	091c5ee6585b595fdf6871bf29a25d7e27c7a66ef3ff04e547e32cbb614bb104
274	6	ce0c0cae3c186f27013a2c302fd60d844f03e392439d03be8b23114a490d7b95	de88c6669cd9f1ec29cb213928e23c43ce3fe73d4e220232cd19d463c6183355
274	8	ce0c0cae3c186f27013a2c302fd60d844f03e392439d03be8b23114a490d7b95	7ada416eae840dae8d8a632703780339818052dce15186bb460cdbd726d8f1b6
275	4	0b62d042e604ed439392316ccd213e4167d2dcde6311d4a21a0ee77bf6e66e5a	0edc373b6b80b72cba63685ba0cfe0c709f1c0d0f90575084bbde442f20d4ef9
275	6	0b62d042e604ed439392316ccd213e4167d2dcde6311d4a21a0ee77bf6e66e5a	e5483a1ece407c953e8bed3e7408de2e1d06eeab1845d49e3953a8687ac8e98a
275	8	0b62d042e604ed439392316ccd213e4167d2dcde6311d4a21a0ee77bf6e66e5a	1fe592ffe1c96627cd8109b8c2a9cf4a092acadac2132e4fc130cf33854ea342
276	4	f831d044873f033679b8e9940efffa3ba972a323273fac5ebffef751881f7b4a	cbd1ac443e055b16b1d655f3a25ae51690b0ea7060b8a6bb0a277c850b3e0025
276	6	f831d044873f033679b8e9940efffa3ba972a323273fac5ebffef751881f7b4a	38c49832b710fe6950e43fad1a868c57fbdc98379d75e5d9c202e95e9c39247d
276	8	f831d044873f033679b8e9940efffa3ba972a323273fac5ebffef751881f7b4a	430b0a914630b503b64d56a5b3a0e78547b41618282aa35db7fb8a11e528f1d7
277	4	e186c73c6c691d1069079a94e49a9b3191a602036ae172d05b3fff8bcf05778c	5813ec1ac4030a67dc2d9c5b1f33717f96ec898296a2046074c0d432a1d34289
277	6	e186c73c6c691d1069079a94e49a9b3191a602036ae172d05b3fff8bcf05778c	77eeb63aa9b17b24169a88d06e596d6f1e2a3909d77d8af2bd702ed15cad34c8
277	8	e186c73c6c691d1069079a94e49a9b3191a602036ae172d05b3fff8bcf05778c	5b6c9cd25eaa0d3e38a3eef4991a9b5bb5131dbd3413d19d1b2fee74b8721b33
278	4	e4d7c868a553fe36bab7918026fa0d64ab2c29651e7058f9df0c4c2045345cc9	e1496576b902859714d1efd317cf4d46d228fe341fdfecc297311e7728b30579
278	6	e4d7c868a553fe36bab7918026fa0d64ab2c29651e7058f9df0c4c2045345cc9	725445119cc5402001a90e7a4d71b0eb7a9ac8b78107f2f88a4dccc812ed04c9
278	8	e4d7c868a553fe36bab7918026fa0d64ab2c29651e7058f9df0c4c2045345cc9	a15af27016a0734d63c38d162bdf6207f56b94b596f038327f4fa85051247bc4
279	4	57db66fa5d199d9957ff3f30484af7241ab9e73a77e7105415b2430b0e8f99a8	30f0de21223ce067dc29ac5d187f22ecd051f59cb34fe06bc6a8b466a5ffb8da
279	6	57db66fa5d199d9957ff3f30484af7241ab9e73a77e7105415b2430b0e8f99a8	1d4ff037aa1d2abc9aa9a77d0bed96c136e262f2fecdc6bb0b130feabc0f92fb
279	8	57db66fa5d199d9957ff3f30484af7241ab9e73a77e7105415b2430b0e8f99a8	28b974140e13f1e8837fb3d9735b01f1a78d05fbd4f4cccf213bfebac4b65b2e
280	4	51500edcbe936edbb282338ec300bc2bc02289c33243407da0a450953d69910f	2a10061c7518c11b51f3b65b21ff58c806ab498a7fba2e60b4324a535309f45f
280	6	51500edcbe936edbb282338ec300bc2bc02289c33243407da0a450953d69910f	edd9465c08fa7afdc262f9be1778c2ca21217902722efc2056af95f2fa91c116
280	8	51500edcbe936edbb282338ec300bc2bc02289c33243407da0a450953d69910f	8a4478d027a5ae524e7167e7ef96be9b0fd9cdbdc47f4e70f1894bd85c304b8a
281	4	575149fe60cae71f4383dea7bafc95ddf6ab05c819876e3afd632004dc2c49fc	31d67af3995fcbd656df2c45ebf621fb63192bb8487b40705e3c7b74ebe1c657
281	6	575149fe60cae71f4383dea7bafc95ddf6ab05c819876e3afd632004dc2c49fc	737a39764c8ebd84df9253df3dbde57ccf4aee6a48365317cd2aa343f5e7b26f
281	8	575149fe60cae71f4383dea7bafc95ddf6ab05c819876e3afd632004dc2c49fc	64597e74e97b10127954d6453279db3ca14b0638ab8e473826d3cf9248e8e95d
282	4	caec7236b658434b34a6aa9ea34d1025b7da2458a8b7e712858db9679c73f0b6	603446358a243013ec543a7bacfd7f0fe93d8ae145d79e70acd3a932d6b48ca1
282	6	caec7236b658434b34a6aa9ea34d1025b7da2458a8b7e712858db9679c73f0b6	6087283e29cca672d51b5a65d73e9a67f18bea57e87cc3cf1822d0bed5bff921
282	8	caec7236b658434b34a6aa9ea34d1025b7da2458a8b7e712858db9679c73f0b6	abbb4c4a9de7e779a02a49b4db0cdd53e8a1bb4d6fd0e0843115ee245f2eb40a
283	4	c31d5b1db848eea5764e0cadf098f0764e707b44c57cb038d9e4ad1bc09f27d2	e581113e19a0fa565c98327c7c9bfe6ca643a3aab46373848f487866c67c3bfd
283	6	c31d5b1db848eea5764e0cadf098f0764e707b44c57cb038d9e4ad1bc09f27d2	144ad791bfb5df7ef339fe2e84eafece5add35305d0dbd9ae0aee81504fc4e4a
283	8	c31d5b1db848eea5764e0cadf098f0764e707b44c57cb038d9e4ad1bc09f27d2	e7f5be8bd50a9a45a062ca719ac37c71a280e742990356550ded6db2e467b600
284	4	4dcc28137dbf0afdbd00732beb8ec7c0f0da248dbbfc6e2e7ff9f3e8922079c4	e040db941d9906676e4af3d672bb437eae42ae4f778e79f94a977e96c749b9c6
284	6	4dcc28137dbf0afdbd00732beb8ec7c0f0da248dbbfc6e2e7ff9f3e8922079c4	fac60b6c14178772778bdc74102af32b518d2ee6987970469621f490b9875b3b
284	8	4dcc28137dbf0afdbd00732beb8ec7c0f0da248dbbfc6e2e7ff9f3e8922079c4	e72e832bfb4a7a36b8e9b7233411ff00a835f88aadf14cb858f19b807bc7dbec
285	4	53387c237834a68ca209866da2a2cd99561495721a8bd0c2d41eceba91415a9e	8e2a12739fb0d2bdfe7d32446776509e4adcb4c009a6fad5d0db8a24a4f5620c
285	6	53387c237834a68ca209866da2a2cd99561495721a8bd0c2d41eceba91415a9e	567c524c0ad62b8ea3b824bed8dfd1e54393b7054e975c5b2af6f7b6b7eb1883
285	8	53387c237834a68ca209866da2a2cd99561495721a8bd0c2d41eceba91415a9e	19259ec04f89d64a56014e84d73cd9e18c2c9ab8a09a81231d7e99c79ed5bfc5
286	4	7c86c1a5504dff86fbef724cb1daed17fdaf4fcb0a482f1b6298a073b3939df9	4b1ee8700025bae34ceab68c42402771007b21b32f7f272745fd82b5163cfdec
286	6	7c86c1a5504dff86fbef724cb1daed17fdaf4fcb0a482f1b6298a073b3939df9	3e1e76c2aa5fdf620b423ce1549ffd906b30c0d96a5a8013424606a8b569e496
286	8	7c86c1a5504dff86fbef724cb1daed17fdaf4fcb0a482f1b6298a073b3939df9	e059aba28f986191194e7f015f67208479d0f6a38905767bf69d9835c79abaea
287	4	cd12e8e7ac9fc05ba03c9ca413b210838dcdc632ef97ee3bb6c75ffc5b90e735	d1c46c4098920c0b5b99ec3eea63584e6e1ecbb44dc5929702898e2bda157f09
287	6	cd12e8e7ac9fc05ba03c9ca413b210838dcdc632ef97ee3bb6c75ffc5b90e735	c283d1094851d7adc36a8c5bea360a5a726b891c5e68bf37d6a2816daf345d0b
287	8	cd12e8e7ac9fc05ba03c9ca413b210838dcdc632ef97ee3bb6c75ffc5b90e735	7fc5e5e563fa368b5fda68e34983f4199b8a78c48840a5b4e39ed3b5cc898d8b
288	4	b4e4f528737f8c172670b33d66e013336ffa151ca13ca3dc84c98836e40be602	7ecbeb81b1999c9d26b5a4c669338c1a29d86d3d9c98ef86208d5b6fcd780d83
288	6	b4e4f528737f8c172670b33d66e013336ffa151ca13ca3dc84c98836e40be602	03ab7502b85428762713e95d807fc971b228d54c0c2338d2634f0ea95fa4b59f
288	8	b4e4f528737f8c172670b33d66e013336ffa151ca13ca3dc84c98836e40be602	4242106690bfb689cd4b24769b74bdbdb1ba458bc0281813bbe13cd79f7e0961
289	4	2e85129ae74bd2881b4e9f657be7ef24becc7f7fd8e837f9fb5174ad4bae2ee8	3312cbe58e228c1e74478c8988e9745194d72d739567d58b7e683ed313dd9454
289	6	2e85129ae74bd2881b4e9f657be7ef24becc7f7fd8e837f9fb5174ad4bae2ee8	b01585ec731ec5eca5ba213a96378303a3a8df6bd027994baf52b0d99c7aef99
289	8	2e85129ae74bd2881b4e9f657be7ef24becc7f7fd8e837f9fb5174ad4bae2ee8	8bae825686c331d0814ad61cb00a0afe703067c45ed802b40a8cc5425ebcf281
290	4	db9e9ab3ffa3dc9193f4b967294d595c0fe9406809d69e4c11ec5bccf3a7d3cf	384a55c36aa5b6c2366e68709fe64dc4328dcbd40e94e9ecee2c32ad5b1ea7f4
290	6	db9e9ab3ffa3dc9193f4b967294d595c0fe9406809d69e4c11ec5bccf3a7d3cf	82d2c92728e70ee8fa4ca0d53c8ed01e76a77df9078e0224bedea026a4b02876
290	8	db9e9ab3ffa3dc9193f4b967294d595c0fe9406809d69e4c11ec5bccf3a7d3cf	c756037630ac60c745c1c5e226ef428de56d7534a2b0a283cdfd8237f7b30f1a
291	4	0a8cd283b3bf343ea9f79619bb35af455d092fc7b4d6e5a901f6f4bed93a4cd0	5362e895bb8d548b2f918ba1fbd777d842bed087082b570eca0f8a27345579b2
291	6	0a8cd283b3bf343ea9f79619bb35af455d092fc7b4d6e5a901f6f4bed93a4cd0	5eff67ea1f94bc3665c1d05e016f8129e81342097dfdb1ca186aae4fac48741a
291	8	0a8cd283b3bf343ea9f79619bb35af455d092fc7b4d6e5a901f6f4bed93a4cd0	9cea104ae5803dffc483601907c7020c43260bcf88e6be4f449dc6432feafa4b
292	4	0d66bad193606ea2ea9d0e91247f2f98594a585902af5ed320d2d85da2401a34	42505bb2935244b17925e43b12115e39600ced70d5dc45941b0ecf31b4eecfac
292	6	0d66bad193606ea2ea9d0e91247f2f98594a585902af5ed320d2d85da2401a34	6c2c9a1d314c405d23c0cfa9249cb4bbf3811da5b945c91c2d6449f2d41db776
292	8	0d66bad193606ea2ea9d0e91247f2f98594a585902af5ed320d2d85da2401a34	870a2537ee194fdb9e45d42643f307e02d1ce12cd53c0c522230f867adb78303
293	4	883c9592b0cdb8162494fb69c1b804effdd4c379e4e8a68f2f866be25d565725	de4aedaabfdf465bc837d8b18196595abeb66acb3efded6242a758d819477995
293	6	883c9592b0cdb8162494fb69c1b804effdd4c379e4e8a68f2f866be25d565725	2864600202353e830a1953d3d2f8e61e7164b5e480fe7c758179e5404ae37172
293	8	883c9592b0cdb8162494fb69c1b804effdd4c379e4e8a68f2f866be25d565725	73c06fbefdc1418d897a66faee02b61beec94d7e62897daa74812bc4ab4a21f4
294	4	82303c6baf0bd7089e5d25298a790ff71d645b443bd3671327480bcc19c63d79	bee73fab9d41f696a23acf391b2539309c2c10fcb590cd0e7e23a074f2ff942a
294	6	82303c6baf0bd7089e5d25298a790ff71d645b443bd3671327480bcc19c63d79	58a93e6a98a475b01b0ae885e2124682605404b3db4fd5ad21780c4cadf1f56a
294	8	82303c6baf0bd7089e5d25298a790ff71d645b443bd3671327480bcc19c63d79	d3889382b41fddbeafbb762dd3d9d1c32a1976258e58767ea71dbe6092814b09
295	4	ae03e8b92a809989808dc182db66fe4d80e9079d529a3c541ef7ab0e117bc5f6	8cffd3c6605e26395cb843b1b161417a5fa28ee6e34490db9e3cd0d345fdbe5d
295	6	ae03e8b92a809989808dc182db66fe4d80e9079d529a3c541ef7ab0e117bc5f6	d03f8ea2925e96d2f70e7fdf910dc989e345b33db7ef85bde4e6a678634b1394
295	8	ae03e8b92a809989808dc182db66fe4d80e9079d529a3c541ef7ab0e117bc5f6	4b02eba3d852de8cf4379557d3a8a90536ff8a24216839e836b26b3d6bc83ee2
296	4	f7c57ae3b9e49c13df5355c1164f589316b99e4c791c63793f33c559ff0c8615	4e54fb50e5d35eb0e4c4b558e78b638cbbdec823db7104ccb7ce8bc290ed8061
296	6	f7c57ae3b9e49c13df5355c1164f589316b99e4c791c63793f33c559ff0c8615	1700134a71c42f0aabe5ec33a1919c2da54b0cca82eb9c2d7d4730d64ba130fc
296	8	f7c57ae3b9e49c13df5355c1164f589316b99e4c791c63793f33c559ff0c8615	fb1666d8566e4ef370e33c9e52ae79e15116220bd6d9505c41b3c91df1a9f5ad
297	4	e0e885640190af846b1a279219fafe3e3ec6b0438a07ad0e778d11047fbdfeaf	7e050edce55cbcc142541b41da51fb51feeb647d6b5e2e15aaff4621875411ef
297	6	e0e885640190af846b1a279219fafe3e3ec6b0438a07ad0e778d11047fbdfeaf	72c388cea223835c6c74dbbd880ed7b231c010f9149e2fa104972ecd904ed47e
297	8	e0e885640190af846b1a279219fafe3e3ec6b0438a07ad0e778d11047fbdfeaf	99cd0268270abc65db560b0236a2697e7f2c112c339cf02d04ae9ed6a7e4e09f
298	4	1fe75c5eb54ab885d68be71694dc7c5d4373d216c6c96d47a31c80b23c305c79	24ff90d83f75aa3a62d6cc5e0b048408b0661039bcff84d66ff7d5e1bdfe0a76
298	6	1fe75c5eb54ab885d68be71694dc7c5d4373d216c6c96d47a31c80b23c305c79	2369ba5f305827646f572a0133ebd1bf1390f6572e0ae5e6a068193e1b53379a
298	8	1fe75c5eb54ab885d68be71694dc7c5d4373d216c6c96d47a31c80b23c305c79	ed5ea6708e41128be91efd2d445c50184dd82b7fec91f28341d38cc482c096cd
299	4	adbf49e3f261b339865ef2e9d6303e1df3ebef05b8f3fe297a9e16fda0aecf18	121d56bc0162dc8d8fa9f432c8db4c37071f988b88a8239afcd8481d37b800a4
299	6	adbf49e3f261b339865ef2e9d6303e1df3ebef05b8f3fe297a9e16fda0aecf18	7d7bf1ad6c86cce5c475c10e4942ad17316d9e84469a8332afecaf1bc8a5fee5
299	8	adbf49e3f261b339865ef2e9d6303e1df3ebef05b8f3fe297a9e16fda0aecf18	d3e80dfa50631b6dfa159df57052b7daa7eff08747b01ec3b3f6d81017175c91
300	4	a9a5d570512d8f2650712b863184ca5b368a6847187ff982db2b842850d4703e	f1065f87de999bb7c597745d8f8c7b069b3a294f31485422aa595530d999ff17
300	6	a9a5d570512d8f2650712b863184ca5b368a6847187ff982db2b842850d4703e	c17faf5b789982a8b515abc53977a4b6cb10ece5701e8da8039fa6acc0fbad40
300	8	a9a5d570512d8f2650712b863184ca5b368a6847187ff982db2b842850d4703e	08e1fd0f789e858c057ee0325ae112872374df324fcbe44c8b79c3dbf6616ce1
301	4	c2f2af82345f7e8b53b5dabe5ceadef83e1f402c9208645fef1a7a7e4ca9df9d	a755f79312546a74514bb39571d36e76b8ceca9ae45e7dd68631c004ab1ee129
301	6	c2f2af82345f7e8b53b5dabe5ceadef83e1f402c9208645fef1a7a7e4ca9df9d	59971cd411176e3024f19a0c7f89ff33f14a0e1e79e47d3a373706f50ad3f524
301	8	c2f2af82345f7e8b53b5dabe5ceadef83e1f402c9208645fef1a7a7e4ca9df9d	68f30adda386885b04a5f95904fd223e0953e8615dac9b1db1b5bb0678267d00
302	4	8c62c9ea1e2fb1b1c5c75135e7c3ef7477d60f10c98d07c1332597dc22f9ef10	ce3965705e860e975143d3779695efb75f2674df325a50a9a503c59d8b2e9eff
302	6	8c62c9ea1e2fb1b1c5c75135e7c3ef7477d60f10c98d07c1332597dc22f9ef10	c889bce74bba89a53cd3278b37a0545232a4da3736bd719fbc4b187b2ab79d30
302	8	8c62c9ea1e2fb1b1c5c75135e7c3ef7477d60f10c98d07c1332597dc22f9ef10	5aeece996e5705c4675327fe4ba3e10ce4bb22d6b89fe8933138a8493949d6a7
303	4	5673f4b1d424311300a316b4d6e65ed22a3e1798c039b679898e075c8aa05eee	cd9231ee2aae5a3f73746ecf03311494a46b4c3d57df595549ae09d4de4edad9
303	6	5673f4b1d424311300a316b4d6e65ed22a3e1798c039b679898e075c8aa05eee	2f39b35763b660f073486b0e56cac739fea0fa5346b7683ed90f185775aee4fd
303	8	5673f4b1d424311300a316b4d6e65ed22a3e1798c039b679898e075c8aa05eee	8e857b294114423aa61d45ce4850876aae4678cceacabbd5d6608dff056344f1
304	4	27dc0ccd279848d88fd3ad57d1797cda835bde348d4e1983825a8acb7f1b8d04	224bbd79b9fe7f8515032fc46246be2f59e148498cb0bb72edf50348fb005bdd
304	6	27dc0ccd279848d88fd3ad57d1797cda835bde348d4e1983825a8acb7f1b8d04	f013738f9a6b1fed470ed9ee6db0de90ea00660914505226265be5252291d2e5
304	8	27dc0ccd279848d88fd3ad57d1797cda835bde348d4e1983825a8acb7f1b8d04	a3d031324758d05fc43b0e4a59dd10a9a5a8947644f80693488c4f690eb23246
305	4	aa895ed386a03a48b264483686eab1cb622728787dff48147cd5cad192b06941	190ec9ff0e0817bda237768b4b4adb2e139228aefee82f9450db707e3dc1da3d
305	6	aa895ed386a03a48b264483686eab1cb622728787dff48147cd5cad192b06941	08da0519d5967b29c5d85c12ca8cfdb00e4af3c8ead9a28529a2adb996a8bbd4
305	8	aa895ed386a03a48b264483686eab1cb622728787dff48147cd5cad192b06941	1f6f088206c7a8e816789d10f4a29ff45e4418df5a4172d850f94d562280ee4c
306	4	f8f21b6c22d7898951d6cf4771f0f8d5cc95d0ab5d029d60d76f238b9fda2120	a42be973e589ef2fa244e8e322af70e30dc045274a72e390cae94dabe8304f8c
306	6	f8f21b6c22d7898951d6cf4771f0f8d5cc95d0ab5d029d60d76f238b9fda2120	8a5f9174a5fe1d3ca20e639bbc1cf1250f157702ec9d699b91fe20b08b612d19
306	8	f8f21b6c22d7898951d6cf4771f0f8d5cc95d0ab5d029d60d76f238b9fda2120	a0d0826e308ecb9794c8d75bd563f1f745322c0ecd8d24587aa6862a7d85ab0a
307	4	06ed96bfde069ee04e1f89a8e1af059676e944620ff9b205bb94175d5ca43418	defee754c1464bbb88b1795f1ddf2ed17a6f2dc14e285aaca40471b76bf703b8
307	6	06ed96bfde069ee04e1f89a8e1af059676e944620ff9b205bb94175d5ca43418	27684b7e03e2021852f09642230e7af3762b87e33658b215ac62c6b1fb5cd77d
307	8	06ed96bfde069ee04e1f89a8e1af059676e944620ff9b205bb94175d5ca43418	0528e59c1120dedb81ceeadb3783cc672e1c85cbb56d0625f2b3a2b97b97775d
308	4	135f1eb4d129669ee6699a17ad4622ca56efb3cac94659d6a7be64d90ee5f30e	3e2f80e6b8aa5304bf9c575fdb9ea333aeccfeb5d343ab33c352ffdc9bf9d608
308	6	135f1eb4d129669ee6699a17ad4622ca56efb3cac94659d6a7be64d90ee5f30e	3383f383958cb5ff3341f35c8101a321ecde3568aabaf2febe6e31929dc451ce
308	8	135f1eb4d129669ee6699a17ad4622ca56efb3cac94659d6a7be64d90ee5f30e	70d4c73f9d8e7149a65ea355e78a424ccaa234c1f17a1f7fb169f7595a684c7d
309	4	bd7272b75a91ef47084631aac892791203bbf729b523f5b3fd29f3c9320275a1	30956b7b84f2d509257ec3b570467b2f8729b6a9b8492c061b091411a7566c7e
309	6	bd7272b75a91ef47084631aac892791203bbf729b523f5b3fd29f3c9320275a1	0d66637c8b1152b428149dc9b429364a6f28e1708923e46abae3bf7d2e8ce006
309	8	bd7272b75a91ef47084631aac892791203bbf729b523f5b3fd29f3c9320275a1	3d4dd364480b6c4ca8524a43f88c7a0f0b2405c25750c419af55b2767d2be71a
310	4	0dd599889c873af84380c394e4d346dba852e0ebb559d0fec8f507ac416b91af	e71b5bfe1cd14b03cb3dece3955641efb769b96dd026ea081f16a3edefe0afa5
310	6	0dd599889c873af84380c394e4d346dba852e0ebb559d0fec8f507ac416b91af	0187fbab2109283b25cdc286edbd83e15cb7fc563c516a9f753dc6636e5bdea3
310	8	0dd599889c873af84380c394e4d346dba852e0ebb559d0fec8f507ac416b91af	e99b375280ba14433b571395299681b19db56066c4da0973377a4630be7931a8
311	4	e754edf40178397cbbfb66ca383d495807f246031367578a1c1b022f8ada5e63	7cb8ceb18a46d9e9fb4ed77e723b7ebb436f36a83b16b8187cc690e69f4d3941
311	6	e754edf40178397cbbfb66ca383d495807f246031367578a1c1b022f8ada5e63	23384fe22b7e3af7116214259346a0b4d82a716c3e7d20f2ef18019f26f50b49
311	8	e754edf40178397cbbfb66ca383d495807f246031367578a1c1b022f8ada5e63	5bb999e70b1033ef95d8365da5c64ea8589964a8c9322061bce5c7cd93404c1f
312	4	30dbad580d3231f35a0b8bac3ab54e67101b720826a26105cefdb001cc39c822	502a45caeeb86441dfc7f2b4bdb761935ad5752b80aa0111a2cb17c70df1d27a
312	6	30dbad580d3231f35a0b8bac3ab54e67101b720826a26105cefdb001cc39c822	a55cbbe1705520578ae80ca1a0debe990360b2c93bd1988d87aed25d7d853f8d
