source_column	ensembl_id	gene_symbol	unique_symbol
7929	ENSG00000248740	RP11-328K4.1	True
7930	ENSG00000251577	RP11-297P16.3	True
7931	ENSG00000250920	RP11-297P16.4	True
7932	ENSG00000169836	TACR3	True
7933	ENSG00000249614	RP11-703G6.1	True
7934	ENSG00000251170	RP11-729M20.1	True
7935	ENSG00000168772	CXXC4	True
7936	ENSG00000245384	AC004053.1	True
7937	ENSG00000250670	AC004063.1	True
7938	ENSG00000248242	RP11-556I14.2	True
7939	ENSG00000248373	RP11-556I14.1	True
7940	ENSG00000251259	AC004069.2	True
7941	ENSG00000168769	TET2	True
7942	ENSG00000251586	TET2-AS1	True
7943	ENSG00000138777	PPA2	True
7944	ENSG00000250522	AC004066.3	True
7945	ENSG00000236699	ARHGEF38	True
7946	ENSG00000138785	INTS12	True
7947	ENSG00000138780	GSTCD	True
7948	ENSG00000251175	RP11-45L9.1	True
7949	ENSG00000168743	NPNT	True
7950	ENSG00000250740	RP11-710F7.2	True
7951	ENSG00000249635	RP11-710F7.3	True
7952	ENSG00000145348	TBCK	True
7953	ENSG00000164022	AIMP1	True
7954	ENSG00000250298	GIMD1	True
7955	ENSG00000249613	RP13-612N21.1	True
7956	ENSG00000155011	DKK2	True
7957	ENSG00000251081	RP11-713M6.2	True
7958	ENSG00000138801	PAPSS1	True
7959	ENSG00000164023	SGMS2	True
7960	ENSG00000245293	RP11-286E11.1	True
7961	ENSG00000155016	CYP2U1	True
7962	ENSG00000249604	RP11-286E11.2	True
7963	ENSG00000138796	HADH	True
7964	ENSG00000138795	LEF1	True
7965	ENSG00000234492	RPL34-AS1	True
7966	ENSG00000109475	RPL34	True
7967	ENSG00000198856	OSTC	True
7968	ENSG00000164089	ETNPPL	True
7969	ENSG00000188517	COL25A1	True
7970	ENSG00000246774	AC004051.2	True
7971	ENSG00000247950	SEC24B-AS1	True
7972	ENSG00000138802	SEC24B	True
7973	ENSG00000005059	CCDC109B	True
7974	ENSG00000138794	CASP6	True
7975	ENSG00000273447	AC004067.5	True
7976	ENSG00000123739	PLA2G12A	True
7977	ENSG00000205403	CFI	True
7978	ENSG00000272795	RP11-602N24.3	True
7979	ENSG00000109534	GAR1	True
7980	ENSG00000180245	RRH	True
7981	ENSG00000183423	LRIT3	True
7982	ENSG00000138798	EGF	True
7983	ENSG00000170522	ELOVL6	True
7984	ENSG00000138792	ENPEP	True
7985	ENSG00000250511	RP11-380D23.1	True
7986	ENSG00000250103	RP11-380D23.2	True
7987	ENSG00000164093	PITX2	True
7988	ENSG00000249519	LINC01438	True
7989	ENSG00000248656	RP11-255I10.2	True
7990	ENSG00000250855	RP11-269F21.1	True
7991	ENSG00000248432	RP11-269F21.2	True
7992	ENSG00000249815	RP11-269F21.3	True
7993	ENSG00000174749	C4orf32	True
7994	ENSG00000260526	RP11-73K9.2	True
7995	ENSG00000138660	AP1AR	True
7996	ENSG00000272567	RP11-73K9.3	True
7997	ENSG00000145365	TIFA	True
7998	ENSG00000073331	ALPK1	True
7999	ENSG00000178403	NEUROG2	True
8000	ENSG00000249509	RP11-402J6.1	True
8001	ENSG00000138658	ZGRF1	True
8002	ENSG00000174720	LARP7	True
8003	ENSG00000249532	RP11-148B6.1	True
8004	ENSG00000250046	RP11-148B6.2	True
8005	ENSG00000145362	ANK2	True
8006	ENSG00000251126	RP11-119H12.6	True
8007	ENSG00000248152	RP11-650J17.1	True
8008	ENSG00000249373	RP11-650J17.2	True
8009	ENSG00000145349	CAMK2D	True
8010	ENSG00000180801	ARSJ	True
8011	ENSG00000249304	RP11-26P13.2	True
8012	ENSG00000174607	UGT8	True
8013	ENSG00000138653	NDST4	True
8014	ENSG00000248173	RP11-659O3.1	True
8015	ENSG00000270394	MTRNR2L13	True
8016	ENSG00000250791	RP11-55L3.1	True
8017	ENSG00000174599	TRAM1L1	True
8018	ENSG00000224932	AC107399.2	True
8019	ENSG00000228358	AC113617.1	True
8020	ENSG00000236922	LINC01378	True
8021	ENSG00000229565	AC108056.1	True
8022	ENSG00000164100	NDST3	True
8023	ENSG00000269893	SNHG8	True
8024	ENSG00000164099	PRSS12	True
8025	ENSG00000281731	RP11-384K6.8	True
8026	ENSG00000145388	METTL14	True
8027	ENSG00000150961	SEC24D	True
8028	ENSG00000172403	SYNPO2	True
8029	ENSG00000172399	MYOZ2	True
8030	ENSG00000145390	USP53	True
8031	ENSG00000164096	C4orf3	True
8032	ENSG00000145384	FABP2	True
8033	ENSG00000260091	RP11-33B1.4	True
8034	ENSG00000250950	RP11-33B1.3	True
8035	ENSG00000138735	PDE5A	True
8036	ENSG00000250772	LINC01365	True
8037	ENSG00000250392	RP11-700N1.1	True
8038	ENSG00000253825	RP11-96A1.5	True
8039	ENSG00000164109	MAD2L1	True
8040	ENSG00000250938	RP11-679C8.2	True
8041	ENSG00000249409	RP11-501E14.1	True
8042	ENSG00000138738	PRDM5	True
8043	ENSG00000173376	NDNF	True
8044	ENSG00000250344	RP11-647P12.1	True
8045	ENSG00000050730	TNIP3	True
8046	ENSG00000186867	QRFPR	True
8047	ENSG00000164111	ANXA5	True
8048	ENSG00000164112	TMEM155	True
8049	ENSG00000226757	PP12613	True
8050	ENSG00000123737	EXOSC9	True
8051	ENSG00000145386	CCNA2	True
8052	ENSG00000138686	BBS7	True
8053	ENSG00000261501	RP11-63B13.1	True
8054	ENSG00000138741	TRPC3	True
8055	ENSG00000138688	KIAA1109	True
8056	ENSG00000164113	ADAD1	True
8057	ENSG00000109471	IL2	True
8058	ENSG00000138684	IL21	True
8059	ENSG00000227145	IL21-AS1	True
8060	ENSG00000181004	BBS12	True
8061	ENSG00000138685	FGF2	True
8062	ENSG00000273007	RP11-170N16.3	True
8063	ENSG00000170917	NUDT6	True
8064	ENSG00000145375	SPATA5	True
8065	ENSG00000164056	SPRY1	True
8066	ENSG00000249125	RP11-381N20.2	True
8067	ENSG00000251526	RP11-381N20.1	True
8068	ENSG00000249464	LINC01091	True
8069	ENSG00000226655	AC096732.2	True
8070	ENSG00000249837	CTD-2325B11.1	True
8071	ENSG00000261083	RP11-93I21.3	True
8072	ENSG00000151458	ANKRD50	True
8073	ENSG00000196159	FAT4	True
8074	ENSG00000250149	RP11-399F2.2	True
8075	ENSG00000251649	RP11-318I4.1	True
8076	ENSG00000250945	RP11-810P8.1	True
8077	ENSG00000248491	RP11-125O18.1	True
8078	ENSG00000164066	INTU	True
8079	ENSG00000151475	SLC25A31	True
8080	ENSG00000164070	HSPA4L	True
8081	ENSG00000261668	RP11-50D9.3	True
8082	ENSG00000142731	PLK4	True
8083	ENSG00000164073	MFSD8	True
8084	ENSG00000164074	ABHD18	True
8085	ENSG00000138709	LARP1B	True
8086	ENSG00000164040	PGRMC2	True
8087	ENSG00000251432	RP11-420A23.1	True
8088	ENSG00000273077	RP11-130C6.1	True
8089	ENSG00000248187	RP11-184M15.1	True
8090	ENSG00000248802	RP11-184M15.2	True
8091	ENSG00000280711	JADRR	True
8092	ENSG00000077684	JADE1	True
8093	ENSG00000151466	SCLT1	True
8094	ENSG00000151470	C4orf33	True
8095	ENSG00000250193	RP11-419L4.1	True
8096	ENSG00000246876	RP11-519M16.1	True
8097	ENSG00000249618	RP11-422J15.1	True
8098	ENSG00000251326	RP11-521E5.1	True
8099	ENSG00000250503	RP11-401I19.1	True
8100	ENSG00000250102	RP11-314N14.1	True
8101	ENSG00000251676	RP11-614F17.2	True
8102	ENSG00000251555	RP11-745L13.2	True
8103	ENSG00000251598	RP11-789C2.1	True
8104	ENSG00000249463	RP11-1E22.1	True
8105	ENSG00000248369	RP11-62N21.1	True
8106	ENSG00000251398	LINC01256	True
8107	ENSG00000251488	RP11-404I7.2	True
8108	ENSG00000249513	RP11-404I7.1	True
8109	ENSG00000250241	RP11-9G1.3	True
8110	ENSG00000138650	PCDH10	True
8111	ENSG00000251388	RP11-427M20.1	True
8112	ENSG00000254535	PABPC4L	True
8113	ENSG00000251199	RP11-400D2.2	True
8114	ENSG00000251291	RP11-400D2.3	True
8115	ENSG00000249000	CTD-2012I17.1	True
8116	ENSG00000249847	RP11-192C21.2	True
8117	ENSG00000248434	RP11-553P9.2	True
8118	ENSG00000248456	RP11-553P9.3	True
8119	ENSG00000250865	RP11-780O17.1	True
8120	ENSG00000248330	LINC00613	True
8121	ENSG00000261166	RP11-775H9.3	True
8122	ENSG00000251567	RP11-775H9.2	True
8123	ENSG00000250665	RP11-775H9.1	True
8124	ENSG00000248869	RP11-138I17.1	True
8125	ENSG00000250341	RP11-785F11.1	True
8126	ENSG00000189184	PCDH18	True
8127	ENSG00000251632	RP11-714L20.1	True
8128	ENSG00000250126	RP13-884E18.2	True
8129	ENSG00000250777	RP13-884E18.4	True
8130	ENSG00000250034	RP11-793B23.1	True
8131	ENSG00000248307	LINC00616	True
8132	ENSG00000151012	SLC7A11	True
8133	ENSG00000249091	RP11-733C7.1	True
8134	ENSG00000248397	LINC00498	True
8135	ENSG00000251372	LINC00499	True
8136	ENSG00000249381	LINC00500	True
8137	ENSG00000250977	RP11-173E2.2	True
8138	ENSG00000250501	RP11-98O2.1	True
8139	ENSG00000250195	RP11-371F15.3	True
8140	ENSG00000250577	RP11-577B7.1	True
8141	ENSG00000151014	NOCT	True
8142	ENSG00000109381	ELF2	True
8143	ENSG00000137463	MGARP	True
8144	ENSG00000109390	NDUFC1	True
8145	ENSG00000164134	NAA15	True
8146	ENSG00000273247	RP11-83A24.2	True
8147	ENSG00000172007	RAB33B	True
8148	ENSG00000145391	SETD7	True
8149	ENSG00000272717	RP11-342I1.2	True
8150	ENSG00000261268	RP11-308D13.3	True
8151	ENSG00000085871	MGST2	True
8152	ENSG00000196782	MAML3	True
8153	ENSG00000250698	RP11-392B6.1	True
8154	ENSG00000153130	SCOC	True
8155	ENSG00000196951	SCOC-AS1	True
8156	ENSG00000153132	CLGN	True
8157	ENSG00000205301	MGAT4D	True
8158	ENSG00000179387	ELMOD2	True
8159	ENSG00000109424	UCP1	True
8160	ENSG00000109436	TBC1D9	True
8161	ENSG00000248335	RP11-102N12.2	True
8162	ENSG00000273472	RP11-102N12.3	True
8163	ENSG00000170153	RNF150	True
8164	ENSG00000109445	ZNF330	True
8165	ENSG00000248747	RP11-586L23.1	True
8166	ENSG00000248810	RP11-362F19.1	True
8167	ENSG00000272632	RP11-362F19.3	True
8168	ENSG00000250141	RP11-208N20.1	True
8169	ENSG00000164136	IL15	True
8170	ENSG00000109452	INPP4B	True
8171	ENSG00000251248	RP11-223C24.2	True
8172	ENSG00000249806	RP11-223C24.1	True
8173	ENSG00000250326	RP11-284M14.1	True
8174	ENSG00000170185	USP38	True
8175	ENSG00000250969	RP11-364L4.3	True
8176	ENSG00000109458	GAB1	True
8177	ENSG00000153147	SMARCA5	True
8178	ENSG00000245112	SMARCA5-AS1	True
8179	ENSG00000183090	FREM3	True
8180	ENSG00000246448	RP13-578N3.3	True
8181	ENSG00000197465	GYPE	True
8182	ENSG00000251600	RP11-673E1.1	True
8183	ENSG00000248828	RP11-673E1.4	True
8184	ENSG00000250361	GYPB	True
8185	ENSG00000170180	GYPA	True
8186	ENSG00000261129	RP11-361D14.2	True
8187	ENSG00000248890	HHIP-AS1	True
8188	ENSG00000164161	HHIP	True
8189	ENSG00000250406	RP13-539F13.3	True
8190	ENSG00000164162	ANAPC10	True
8191	ENSG00000164163	ABCE1	True
8192	ENSG00000164164	OTUD4	True
8193	ENSG00000272727	RP11-142A22.4	True
8194	ENSG00000170365	SMAD1	True
8195	ENSG00000250582	SMAD1-AS2	True
8196	ENSG00000250902	SMAD1-AS1	True
8197	ENSG00000248686	RP11-557J10.5	True
8198	ENSG00000151611	MMAA	True
8199	ENSG00000248356	RP11-557J10.4	True
8200	ENSG00000237136	C4orf51	True
8201	ENSG00000151612	ZNF827	True
8202	ENSG00000251687	RP11-181K12.2	True
8203	ENSG00000260303	RP11-203B7.2	True
8204	ENSG00000251024	RP11-203B7.1	True
8205	ENSG00000248809	LINC01095	True
8206	ENSG00000164167	LSM6	True
8207	ENSG00000250673	RP11-6L6.2	True
8208	ENSG00000251010	RP11-6L6.7	True
8209	ENSG00000120519	SLC10A7	True
8210	ENSG00000151615	POU4F2	True
8211	ENSG00000137473	TTC29	True
8212	ENSG00000248764	RP11-292D4.2	True
8213	ENSG00000248346	RP11-292D4.1	True
8214	ENSG00000260090	RP11-292D4.3	True
8215	ENSG00000151617	EDNRA	True
8216	ENSG00000251688	RP11-752L20.5	True
8217	ENSG00000251298	RP11-425A23.1	True
8218	ENSG00000164168	TMEM184C	True
8219	ENSG00000164169	PRMT9	True
8220	ENSG00000071205	ARHGAP10	True
8221	ENSG00000151623	NR3C2	True
8222	ENSG00000250354	RP11-76G10.1	True
8223	ENSG00000250357	RP11-503L19.1	True
8224	ENSG00000249752	RP11-563M4.1	True
8225	ENSG00000250252	RP11-342A1.1	True
8226	ENSG00000248210	RP11-24I21.1	True
8227	ENSG00000234828	RP11-526A4.1	True
8228	ENSG00000250905	RP11-707F2.1	True
8229	ENSG00000250704	RP11-423J7.1	True
8230	ENSG00000170390	DCLK2	True
8231	ENSG00000198589	LRBA	True
8232	ENSG00000249690	RP11-1336O20.2	True
8233	ENSG00000181541	MAB21L2	True
8234	ENSG00000145425	RPS3A	True
8235	ENSG00000109686	SH3D19	True
8236	ENSG00000270681	RP11-372K14.2	True
8237	ENSG00000189099	PRSS48	True
8238	ENSG00000270265	RP11-731D1.4	True
8239	ENSG00000251611	RP11-610P16.1	True
8240	ENSG00000164142	FAM160A1	True
8241	ENSG00000251603	RP11-164P12.4	True
8242	ENSG00000059691	GATB	True
8243	ENSG00000251455	RP11-164P12.3	True
8244	ENSG00000249184	RP11-424M21.1	True
8245	ENSG00000249708	RP11-503L23.1	True
8246	ENSG00000249818	RP11-73G16.3	True
8247	ENSG00000248991	RP11-73G16.2	True
8248	ENSG00000245954	RP11-18H21.1	True
8249	ENSG00000250706	RP11-18H21.2	True
8250	ENSG00000251377	RP11-18H21.3	True
8251	ENSG00000270302	RP11-461L13.4	True
8252	ENSG00000270883	RP11-461L13.5	True
8253	ENSG00000270750	RP11-461L13.3	True
8254	ENSG00000109670	FBXW7	True
8255	ENSG00000270751	DEAR	True
8256	ENSG00000268471	DKFZP434I0714	True
8257	ENSG00000170006	TMEM154	True
8258	ENSG00000248571	RP11-768B22.2	True
8259	ENSG00000164144	ARFIP1	True
8260	ENSG00000169989	TIGD4	True
8261	ENSG00000137460	FHDC1	True
8262	ENSG00000249022	RP11-285C1.2	True
8263	ENSG00000109654	TRIM2	True
8264	ENSG00000121211	MND1	True
8265	ENSG00000121210	KIAA0922	True
8266	ENSG00000137462	TLR2	True
8267	ENSG00000145428	RNF175	True
8268	ENSG00000249309	RP11-153M7.5	True
8269	ENSG00000145423	SFRP2	True
8270	ENSG00000280241	RP11-290O12.2	True
8271	ENSG00000197410	DCHS2	True
8272	ENSG00000278981	RP11-9N12.2	True
8273	ENSG00000280005	RP11-9N12.3	True
8274	ENSG00000171566	PLRG1	True
8275	ENSG00000171564	FGB	True
8276	ENSG00000171560	FGA	True
8277	ENSG00000171557	FGG	True
8278	ENSG00000121207	LRAT	True
8279	ENSG00000249041	RP11-21G20.3	True
8280	ENSG00000151962	RBM46	True
8281	ENSG00000250910	AC097467.2	True
8282	ENSG00000250538	RP11-92A5.2	True
8283	ENSG00000185149	NPY2R	True
8284	ENSG00000249924	RP11-27G13.1	True
8285	ENSG00000164114	MAP9	True
8286	ENSG00000251244	RP13-487K5.1	True
8287	ENSG00000164116	GUCY1A3	True
8288	ENSG00000061918	GUCY1B3	True
8289	ENSG00000256394	ASIC5	True
8290	ENSG00000151790	TDO2	True
8291	ENSG00000256043	CTSO	True
8292	ENSG00000251511	RP11-171N4.1	True
8293	ENSG00000251283	RP11-171N4.2	True
8294	ENSG00000249479	RP11-171N4.3	True
8295	ENSG00000248912	RP11-171N4.4	True
8296	ENSG00000145431	PDGFC	True
8297	ENSG00000248629	RP11-154F14.2	True
8298	ENSG00000109738	GLRB	True
8299	ENSG00000120251	GRIA2	True
8300	ENSG00000234111	RP11-364P22.1	True
8301	ENSG00000249275	RP11-364P22.2	True
8302	ENSG00000164125	FAM198B	True
8303	ENSG00000248429	RP11-597D13.9	True
8304	ENSG00000250604	RP11-597D13.8	True
8305	ENSG00000164124	TMEM144	True
8306	ENSG00000171509	RXFP1	True
8307	ENSG00000249901	RP11-781M16.2	True
8308	ENSG00000205208	C4orf46	True
8309	ENSG00000171503	ETFDH	True
8310	ENSG00000171497	PPID	True
8311	ENSG00000052795	FNIP2	True
8312	ENSG00000164123	C4orf45	True
8313	ENSG00000109756	RAPGEF2	True
8314	ENSG00000250180	RP11-138A23.2	True
8315	ENSG00000250488	RP11-6C14.1	True
8316	ENSG00000249425	RP11-502M1.2	True
8317	ENSG00000249568	RP11-234O6.2	True
8318	ENSG00000168843	FSTL5	True
8319	ENSG00000249419	RP11-497K21.1	True
8320	ENSG00000248431	AC005150.1	True
8321	ENSG00000250027	RP11-563E2.2	True
8322	ENSG00000145414	NAF1	True
8323	ENSG00000164128	NPY1R	True
8324	ENSG00000164129	NPY5R	True
8325	ENSG00000151005	TKTL2	True
8326	ENSG00000198498	TMA16	True
8327	ENSG00000145416	MARCH1	True
8328	ENSG00000273449	RP11-218F10.3	True
8329	ENSG00000248771	LINC01207	True
8330	ENSG00000248329	APELA	True
8331	ENSG00000183439	TRIM61	True
8332	ENSG00000250486	FAM218A	True
8333	ENSG00000250887	RP11-366M4.13	True
8334	ENSG00000176979	TRIM60	True
8335	ENSG00000170088	TMEM192	True
8336	ENSG00000109466	KLHL2	True
8337	ENSG00000052802	MSMO1	True
8338	ENSG00000109472	CPE	True
8339	ENSG00000249500	LINC01179	True
8340	ENSG00000038295	TLL1	True
8341	ENSG00000249675	RP11-217C7.1	True
8342	ENSG00000196104	SPOCK3	True
8343	ENSG00000250150	RP11-436A7.1	True
8344	ENSG00000248601	RP11-310I9.1	True
8345	ENSG00000109511	ANXA10	True
8346	ENSG00000137628	DDX60	True
8347	ENSG00000181381	DDX60L	True
8348	ENSG00000129116	PALLD	True
8349	ENSG00000249623	RP11-610J23.1	True
8350	ENSG00000249609	RP11-635L1.3	True
8351	ENSG00000145439	CBR4	True
8352	ENSG00000251445	RP11-483A20.3	True
8353	ENSG00000154447	SH3RF1	True
8354	ENSG00000251171	RP11-327O17.2	True
8355	ENSG00000137601	NEK1	True
8356	ENSG00000109572	CLCN3	True
8357	ENSG00000056050	C4orf27	True
8358	ENSG00000248319	RP11-205M3.3	True
8359	ENSG00000251200	RP11-6E9.5	True
8360	ENSG00000249955	RP11-6E9.4	True
8361	ENSG00000198948	MFAP3L	True
8362	ENSG00000109576	AADAT	True
8363	ENSG00000250266	LINC01612	True
8364	ENSG00000251061	RP11-789C1.2	True
8365	ENSG00000250968	RP11-322J23.1	True
8366	ENSG00000248872	RP11-344G13.1	True
8367	ENSG00000248339	RP11-717H13.1	True
8368	ENSG00000251176	RP11-97E7.1	True
8369	ENSG00000249297	RP11-97E7.2	True
8370	ENSG00000174473	GALNTL6	True
8371	ENSG00000245213	RP11-10K16.1	True
8372	ENSG00000109586	GALNT7	True
8373	ENSG00000248774	RP11-798M19.3	True
8374	ENSG00000164104	HMGB2	True
8375	ENSG00000272870	RP11-798M19.6	True
8376	ENSG00000164105	SAP30	True
8377	ENSG00000164106	SCRG1	True
8378	ENSG00000261646	RP11-489G11.3	True
8379	ENSG00000164107	HAND2	True
8380	ENSG00000237125	HAND2-AS1	True
8381	ENSG00000261672	RP11-475B2.1	True
8382	ENSG00000250043	RP11-161D15.2	True
8383	ENSG00000250708	RP11-161D15.1	True
8384	ENSG00000251216	RP11-161D15.3	True
8385	ENSG00000248174	RP11-148L24.1	True
8386	ENSG00000250957	RP11-248N22.1	True
8387	ENSG00000251213	RP11-248N22.2	True
8388	ENSG00000164117	FBXO8	True
8389	ENSG00000164118	CEP44	True
8390	ENSG00000249875	RP11-51M24.1	True
8391	ENSG00000164120	HPGD	True
8392	ENSG00000250596	RP11-440I14.2	True
8393	ENSG00000251584	RP11-440I14.3	True
8394	ENSG00000145451	GLRA3	True
8395	ENSG00000168594	ADAM29	True
8396	ENSG00000250431	RP13-577H12.2	True
8397	ENSG00000248551	RP11-287F9.2	True
8398	ENSG00000249945	RP11-598D14.1	True
8399	ENSG00000150625	GPM6A	True
8400	ENSG00000249106	RP11-806K15.1	True
8401	ENSG00000150627	WDR17	True
8402	ENSG00000150628	SPATA4	True
8403	ENSG00000164122	ASB5	True
8404	ENSG00000248980	RP11-87F15.2	True
8405	ENSG00000129128	SPCS3	True
8406	ENSG00000248388	RP11-313E19.2	True
8407	ENSG00000150630	VEGFC	True
8408	ENSG00000249458	RP11-624A4.1	True
8409	ENSG00000250263	RP11-765K14.1	True
8410	ENSG00000249008	RP11-487E13.1	True
8411	ENSG00000109674	NEIL3	True
8412	ENSG00000249084	RP11-376O6.2	True
8413	ENSG00000038002	AGA	True
8414	ENSG00000250131	RP11-130F10.1	True
8415	ENSG00000251416	RP11-140M13.1	True
8416	ENSG00000231171	LINC01098	True
8417	ENSG00000251504	LINC01099	True
8418	ENSG00000250993	RP11-404J23.1	True
8419	ENSG00000249883	RP11-460H9.1	True
8420	ENSG00000248197	LINC00290	True
8421	ENSG00000249460	RP11-665C14.2	True
8422	ENSG00000251336	RP11-540E16.2	True
8423	ENSG00000177822	AC108142.1	True
8424	ENSG00000218336	TENM3	True
8425	ENSG00000248816	RP11-18D7.3	True
8426	ENSG00000248694	RP11-18D7.2	True
8427	ENSG00000272646	RP11-188P17.2	True
8428	ENSG00000129187	DCTD	True
8429	ENSG00000273180	RP11-335L23.4	True
8430	ENSG00000272784	RP11-335L23.5	True
8431	ENSG00000251359	WWC2-AS2	True
8432	ENSG00000151718	WWC2	True
8433	ENSG00000251128	WWC2-AS1	True
8434	ENSG00000177300	CLDN22	True
8435	ENSG00000185758	CLDN24	True
8436	ENSG00000168564	CDKN2AIP	True
8437	ENSG00000232648	RP11-367N14.2	True
8438	ENSG00000168556	ING2	True
8439	ENSG00000272744	RP11-367N14.3	True
8440	ENSG00000182552	RWDD4	True
8441	ENSG00000168538	TRAPPC11	True
8442	ENSG00000173320	STOX2	True
8443	ENSG00000164303	ENPP6	True
8444	ENSG00000180712	RP11-290F5.2	True
8445	ENSG00000249096	RP11-290F5.1	True
8446	ENSG00000168310	IRF2	True
8447	ENSG00000271646	RP11-326I11.3	True
8448	ENSG00000271538	RP11-326I11.4	True
8449	ENSG00000254233	RP11-242J7.1	True
8450	ENSG00000164305	CASP3	True
8451	ENSG00000164306	PRIMPOL	True
8452	ENSG00000151725	CENPU	True
8453	ENSG00000151726	ACSL1	True
8454	ENSG00000251139	RP11-701P16.2	True
8455	ENSG00000251230	MIR3945HG	True
8456	ENSG00000249173	LINC01093	True
8457	ENSG00000248517	RP11-386B13.4	True
8458	ENSG00000187821	HELT	True
8459	ENSG00000250754	RP11-386B13.3	True
8460	ENSG00000151729	SLC25A4	True
8461	ENSG00000164323	CFAP97	True
8462	ENSG00000109762	SNX25	True
8463	ENSG00000109771	LRP2BP	True
8464	ENSG00000250410	RP11-714G18.1	True
8465	ENSG00000186352	ANKRD37	True
8466	ENSG00000109775	UFSP2	True
8467	ENSG00000205129	C4orf47	True
8468	ENSG00000168491	CCDC110	True
8469	ENSG00000249679	RP11-279O9.4	True
8470	ENSG00000154553	PDLIM3	True
8471	ENSG00000154556	SORBS2	True
8472	ENSG00000233110	RP11-301L8.2	True
8473	ENSG00000235902	RP11-626E13.1	True
8474	ENSG00000235149	RP11-45I20.1	True
8475	ENSG00000164342	TLR3	True
8476	ENSG00000109794	FAM149A	True
8477	ENSG00000145476	CYP4V2	True
8478	ENSG00000164344	KLKB1	True
8479	ENSG00000088926	F11	True
8480	ENSG00000251165	F11-AS1	True
8481	ENSG00000272297	RP11-215A19.2	True
8482	ENSG00000168412	MTNR1A	True
8483	ENSG00000083857	FAT1	True
8484	ENSG00000250829	RP11-11N5.1	True
8485	ENSG00000272218	RP11-11N5.3	True
8486	ENSG00000249742	RP11-217E13.1	True
8487	ENSG00000250971	RP11-696F12.1	True
8488	ENSG00000249747	RP11-308K2.1	True
8489	ENSG00000250658	RP11-138B4.1	True
8490	ENSG00000250042	RP11-91J3.2	True
8491	ENSG00000250620	RP11-91J3.3	True
8492	ENSG00000251490	RP11-237D3.1	True
8493	ENSG00000250590	RP11-565A3.2	True
8494	ENSG00000249642	RP11-565A3.1	True
8495	ENSG00000179059	ZFP42	True
8496	ENSG00000179046	TRIML2	True
8497	ENSG00000184108	TRIML1	True
8498	ENSG00000247130	RP11-366H4.3	True
8499	ENSG00000248370	RP11-366H4.1	True
8500	ENSG00000249378	LINC01060	True
8501	ENSG00000249269	RP11-756P10.4	True
8502	ENSG00000251619	RP11-756P10.5	True
8503	ENSG00000250626	RP11-756P10.2	True
8504	ENSG00000250024	RP11-818C3.1	True
8505	ENSG00000251310	RP11-706F1.1	True
8506	ENSG00000249877	RP11-706F1.2	True
8507	ENSG00000250739	LINC01262	True
8508	ENSG00000272566	RP11-462G22.2	True
8509	ENSG00000245685	AF146191.4	True
8510	ENSG00000250666	LINC01596	True
8511	ENSG00000109536	FRG1	True
8512	ENSG00000205097	FRG2	True
8513	ENSG00000281591	DBET	True
8514	ENSG00000260596	DUX4	True
8515	ENSG00000249430	CTD-2231H16.1	True
8516	ENSG00000153404	PLEKHG4B	True
8517	ENSG00000185028	LRRC14B	True
8518	ENSG00000164366	CCDC127	True
8519	ENSG00000073578	SDHA	True
8520	ENSG00000248925	CTD-2083E4.6	True
8521	ENSG00000249915	PDCD6	True
8522	ENSG00000063438	AHRR	True
8523	ENSG00000221990	EXOC3-AS1	True
8524	ENSG00000180104	EXOC3	True
8525	ENSG00000188242	PP7080	True
8526	ENSG00000066230	SLC9A3	True
8527	ENSG00000250385	RP11-310P5.2	True
8528	ENSG00000249650	RP11-310P5.1	True
8529	ENSG00000112877	CEP72	True
8530	ENSG00000171368	TPPP	True
8531	ENSG00000271781	CTD-2589H19.6	True
8532	ENSG00000206077	ZDHHC11B	True
8533	ENSG00000188818	ZDHHC11	True
8534	ENSG00000028310	BRD9	True
8535	ENSG00000071539	TRIP13	True
8536	ENSG00000248949	RP11-661C8.2	True
8537	ENSG00000250173	RP11-661C8.3	True
8538	ENSG00000215246	RP11-43F13.3	True
8539	ENSG00000272347	RP11-43F13.4	True
8540	ENSG00000145506	NKD2	True
8541	ENSG00000113504	SLC12A7	True
8542	ENSG00000249201	CTD-3080P12.3	True
8543	ENSG00000174358	SLC6A19	True
8544	ENSG00000164363	SLC6A18	True
8545	ENSG00000164362	TERT	True
8546	ENSG00000049656	CLPTM1L	True
8547	ENSG00000250584	LINC01511	True
